"Market Day	",Hour Ending,MWh
41392,3,5693.9
41392,4,5742.8
41392,5,5757.65
41392,6,5663.46
41392,7,5624.45
41392,8,5267.84
41392,9,4428.44
41392,10,4074.66
41392,11,4735.08
41392,12,5312.57
41392,13,5319.31
41392,14,5399.05
41392,15,5123.61
41392,16,5053.95
41392,17,5433.75
41392,18,5459.28
41392,19,5225.64
41392,20,4735.87
41392,21,5123.75
41392,22,5604.12
41392,23,5248.45
41392,24,4963.77
41393,1,4740.13
41393,2,4686.58
41393,3,4179.87
41393,4,3997.14
41393,5,3713.55
41393,6,3577.41
41393,7,3224.76
41393,8,2704.07
41393,9,2266.44
41393,10,1780.29
41393,11,1553.97
41393,12,1536.17
41393,13,1851.56
41393,14,1903.58
41393,15,2278.1
41393,16,2710.9
41393,17,3074.86
41393,18,3032.02
41393,19,2938.23
41393,20,2929.26
41393,21,3696.29
41393,22,4981.46
41393,23,6448.43
41393,24,7124.12
41394,1,7556.67
41394,2,8124.46
41394,3,8077.22
41394,4,8060.98
41394,5,8123.86
41394,6,8333.07
41394,7,7979.52
41394,8,8214.55
41394,9,8139.05
41394,10,8306.16
41394,11,7941.44
41394,12,7229.63
41394,13,6119.08
41394,14,5270.94
41394,15,4724.75
41394,16,4274.9
41394,17,4159.95
41394,18,4747.66
41394,19,5503.3
41394,20,5722.44
41394,21,6256.91
41394,22,6606.85
41394,23,6333
41394,24,6527.35
41395,1,6565.64
41395,2,6971.29
41395,3,7350.62
41395,4,7283.73
41395,5,6944.56
41395,6,6455.02
41395,7,6370.49
41395,8,6696.38
41395,9,6811.61
41395,10,6676.06
41395,11,6682.25
41395,12,6737.47
41395,13,6820.9
41395,14,6883.11
41395,15,7206.68
41395,16,7175.3
41395,17,7369.18
41395,18,7375.52
41395,19,7373.95
41395,20,7469.72
41395,21,7583.02
41395,22,7644.05
41395,23,7716.52
41395,24,7356.5
41396,1,7316.78
41396,2,7287.56
41396,3,7117.69
41396,4,7029.41
41396,5,7001.51
41396,6,6932.2
41396,7,6920.71
41396,8,6656.52
41396,9,6620.5
41396,10,6706.11
41396,11,6911.4
41396,12,7248.1
41396,13,7442.65
41396,14,7512.99
41396,15,7584.89
41396,16,7382.72
41396,17,7220.92
41396,18,7241.26
41396,19,6877.38
41396,20,6429.73
41396,21,5975.02
41396,22,5715.38
41396,23,5995.15
41396,24,6065.43
41397,1,6203.34
41397,2,6242
41397,3,6103.13
41397,4,6241.34
41397,5,6009.56
41397,6,6245.84
41397,7,6228.35
41397,8,5936.71
41397,9,5633.03
41397,10,5604.48
41397,11,6030.39
41397,12,6385.37
41397,13,6846.73
41397,14,6877.51
41397,15,6903.89
41397,16,6742.23
41397,17,6477.05
41397,18,6358.43
41397,19,6493.35
41397,20,6417.02
41397,21,6333.57
41397,22,6394.31
41397,23,6778.02
41397,24,6632.71
41398,1,6669.11
41398,2,6503.78
41398,3,6326.05
41398,4,6176.91
41398,5,6242.4
41398,6,6473.5
41398,7,6681.25
41398,8,6607.84
41398,9,6257.91
41398,10,5870
41398,11,5539.44
41398,12,5055.74
41398,13,4786.61
41398,14,4475.26
41398,15,4129.7
41398,16,4265.35
41398,17,4267.53
41398,18,4161.27
41398,19,4176.54
41398,20,4323.35
41398,21,4230.49
41398,22,4058.78
41398,23,3981.48
41398,24,3833.68
41399,1,3671.5
41399,2,3070.8
41399,3,2714.25
41399,4,2452.78
41399,5,2310.91
41399,6,2306.33
41399,7,2232.12
41399,8,2027.68
41399,9,1747.68
41399,10,1470.04
41399,11,1163.68
41399,12,1092.3
41399,13,1167.63
41399,14,1390.92
41399,15,1484.84
41399,16,1466.35
41399,17,1515.28
41399,18,1587.88
41399,19,1531.51
41399,20,1449.75
41399,21,1524.97
41399,22,1736.51
41399,23,1956.65
41399,24,2040.85
41400,1,2005.37
41400,2,2089.1
41400,3,1949.12
41400,4,1849.14
41400,5,1753.53
41400,6,1732.66
41400,7,1640.29
41400,8,1170.94
41400,9,534.97
41400,10,200.57
41400,11,148.49
41400,12,228.77
41400,13,336.61
41400,14,375.02
41400,15,406.06
41400,16,357.93
41400,17,359.87
41400,18,353.14
41400,19,305.23
41400,20,346.08
41400,21,507.61
41400,22,780.2
41400,23,857.49
41400,24,890.94
41401,1,727.07
41401,2,652.27
41401,3,583.76
41401,4,564.4
41401,5,596.52
41401,6,555.39
41401,7,464.39
41401,8,391.68
41401,9,212.95
41401,10,161.43
41401,11,333.24
41401,12,487.06
41401,13,554.13
41401,14,622.58
41401,15,797.68
41401,16,861.56
41401,17,883.76
41401,18,822.73
41401,19,924.15
41401,20,1170.24
41401,21,1426.75
41401,22,1374.06
41401,23,1342.04
41401,24,1234.36
41402,1,1104.34
41402,2,982.04
41402,3,1073.73
41402,4,1112.94
41402,5,1000.13
41402,6,1032.43
41402,7,945.02
41402,8,1069.99
41402,9,1082.23
41402,10,991.44
41402,11,1251.84
41402,12,1531.66
41402,13,1732.13
41402,14,1896.44
41402,15,2238.31
41402,16,2384.98
41402,17,2158.82
41402,18,2226.53
41402,19,1979.77
41402,20,1806.11
41402,21,1840.75
41402,22,1894.46
41402,23,1975.65
41402,24,2128.89
41403,1,2185.1
41403,2,2204.08
41403,3,2289.82
41403,4,2168.34
41403,5,2357.9
41403,6,2667.77
41403,7,2718.23
41403,8,2322.99
41403,9,2014.75
41403,10,1978.59
41403,11,2369.31
41403,12,2590.12
41403,13,2634.52
41403,14,3247.51
41403,15,3818.2
41403,16,4670.15
41403,17,5443.19
41403,18,5638.09
41403,19,5709.11
41403,20,5969.05
41403,21,6149.1
41403,22,6641.33
41403,23,6923.39
41403,24,6748.54
41404,1,6554.49
41404,2,6480.35
41404,3,6215.33
41404,4,6272.56
41404,5,6159.18
41404,6,5681.42
41404,7,5308.87
41404,8,4776.94
41404,9,3926.2
41404,10,3113.1
41404,11,2762.13
41404,12,2722.33
41404,13,2764.91
41404,14,2816.9
41404,15,2845.04
41404,16,2771.66
41404,17,2744.71
41404,18,2687.96
41404,19,2697.3
41404,20,2555.88
41404,21,2564.86
41404,22,2786.4
41404,23,3395.7
41404,24,3838.38
41405,1,4103.19
41405,2,4935.32
41405,3,5652.03
41405,4,5936.21
41405,5,6049.23
41405,6,6085.88
41405,7,5940.02
41405,8,6393.43
41405,9,7079.94
41405,10,7437.96
41405,11,7871.14
41405,12,7989.5
41405,13,7951.51
41405,14,8042.14
41405,15,7994.78
41405,16,7903.28
41405,17,7978.56
41405,18,8013.49
41405,19,7871.68
41405,20,7355.92
41405,21,6152.73
41405,22,5287.95
41405,23,5054.51
41405,24,4740.67
41406,1,4468.17
41406,2,4267.27
41406,3,4080.87
41406,4,3826.07
41406,5,3561.55
41406,6,3343.49
41406,7,2960.65
41406,8,2338.33
41406,9,2086.86
41406,10,2536.25
41406,11,3014.04
41406,12,2977.85
41406,13,2829.05
41406,14,2640.06
41406,15,2572.11
41406,16,2567.19
41406,17,2615.22
41406,18,2548
41406,19,2383.69
41406,20,1775.38
41406,21,1257.77
41406,22,1322.07
41406,23,1622.12
41406,24,1642.85
41407,1,1648.18
41407,2,1935.19
41407,3,2446.42
41407,4,3086.32
41407,5,3820.12
41407,6,4252.23
41407,7,4376.31
41407,8,4322.68
41407,9,3646.61
41407,10,3884.43
41407,11,4529.74
41407,12,4951.23
41407,13,5536.79
41407,14,6234.26
41407,15,6823.57
41407,16,7244.7
41407,17,7358.05
41407,18,7416.91
41407,19,6951.5
41407,20,6095.35
41407,21,5968.78
41407,22,6306.06
41407,23,6730.73
41407,24,6684.08
41408,1,6580.15
41408,2,6181.25
41408,3,5403.99
41408,4,5043.77
41408,5,4689.97
41408,6,4925.4
41408,7,4259.16
41408,8,4007.73
41408,9,3691.13
41408,10,3780.84
41408,11,4741.4
41408,12,5876.95
41408,13,6772.25
41408,14,7260.69
41408,15,7597.09
41408,16,7367.53
41408,17,7321.6
41408,18,7310.39
41408,19,7243.3
41408,20,7339.74
41408,21,7109.81
41408,22,7142.23
41408,23,6987.04
41408,24,6622.39
41409,1,6393.67
41409,2,6507.65
41409,3,6381.54
41409,4,6384.77
41409,5,5868.75
41409,6,5237.76
41409,7,4746.2
41409,8,3589.73
41409,9,3163.48
41409,10,2866.5
41409,11,2760.42
41409,12,2916.37
41409,13,2524.05
41409,14,2172.05
41409,15,2103.47
41409,16,2082.08
41409,17,1720.18
41409,18,1343.62
41409,19,1129.64
41409,20,1072.97
41409,21,1184.83
41409,22,1454.49
41409,23,1611.94
41409,24,1646.01
41410,1,1584.89
41410,2,1601.39
41410,3,1689.51
41410,4,1723.29
41410,5,1561.1
41410,6,1477.62
41410,7,1320.83
41410,8,845.43
41410,9,429.44
41410,10,548.33
41410,11,1062.09
41410,12,1332.24
41410,13,1506.94
41410,14,1951.07
41410,15,2275.24
41410,16,2593.15
41410,17,3034.53
41410,18,3321.72
41410,19,3110.01
41410,20,2499.81
41410,21,2389.38
41410,22,2687.62
41410,23,3303.93
41410,24,2899.89
41411,1,2785.29
41411,2,2819.88
41411,3,2569.86
41411,4,2669.1
41411,5,2986.51
41411,6,2979.88
41411,7,3256.57
41411,8,3361.29
41411,9,2882.04
41411,10,2828.9
41411,11,2826.13
41411,12,2339.18
41411,13,2371.48
41411,14,2652.51
41411,15,2707.25
41411,16,2998.02
41411,17,3012.27
41411,18,2873.58
41411,19,2907.13
41411,20,3590.76
41411,21,4729.41
41411,22,5066.1
41411,23,4738.56
41411,24,4832.26
41412,1,5148.07
41412,2,5011.71
41412,3,4458.33
41412,4,4335.71
41412,5,4307.82
41412,6,3839.14
41412,7,3536.02
41412,8,2960.67
41412,9,1872.89
41412,10,1436.16
41412,11,1218.28
41412,12,1176.7
41412,13,1703.68
41412,14,2935.95
41412,15,4047.49
41412,16,4907.19
41412,17,5283.05
41412,18,5264.75
41412,19,4955.37
41412,20,4314.95
41412,21,4177.09
41412,22,5260.94
41412,23,6121.94
41412,24,6396.08
41413,1,6812.52
41413,2,6405.11
41413,3,5722.33
41413,4,5168.98
41413,5,4332.07
41413,6,4272.13
41413,7,5375.46
41413,8,5367.03
41413,9,5364.53
41413,10,5382.29
41413,11,5771.11
41413,12,5881.1
41413,13,5254.17
41413,14,4978.75
41413,15,5121.56
41413,16,4805.87
41413,17,4316.69
41413,18,4291.74
41413,19,3922.77
41413,20,3680.16
41413,21,3560.19
41413,22,3559.28
41413,23,4477.95
41413,24,4209.59
41414,1,4302.11
41414,2,5046.74
41414,3,5691.42
41414,4,5586.91
41414,5,5430.51
41414,6,5855.7
41414,7,5975.44
41414,8,5516.52
41414,9,5970.77
41414,10,6442.79
41414,11,7331.32
41414,12,7844.87
41414,13,8032.42
41414,14,7804.37
41414,15,8089.65
41414,16,8386.84
41414,17,8008.58
41414,18,7344.97
41414,19,6393.85
41414,20,5156.92
41414,21,4493.45
41414,22,4961.29
41414,23,4797.68
41414,24,4491.1
41415,1,4413.53
41415,2,4569.58
41415,3,4614.4
41415,4,4317.1
41415,5,4125.43
41415,6,4461.59
41415,7,4119.7
41415,8,3881.67
41415,9,3937.97
41415,10,4263.63
41415,11,4391.85
41415,12,4455.53
41415,13,4912.35
41415,14,5247.69
41415,15,5548.98
41415,16,5308.69
41415,17,4960.4
41415,18,3923.66
41415,19,3326.57
41415,20,2555.05
41415,21,2272.49
41415,22,2285.19
41415,23,2314.16
41415,24,2354.83
41416,1,2316.32
41416,2,2576.91
41416,3,2606.55
41416,4,2507.84
41416,5,2508.63
41416,6,2757.84
41416,7,2847.36
41416,8,3054.69
41416,9,3001.4
41416,10,3084.65
41416,11,3202.57
41416,12,3714.77
41416,13,4236.05
41416,14,4706.61
41416,15,5024.27
41416,16,5256.22
41416,17,5780.42
41416,18,5725.46
41416,19,5480.28
41416,20,5133.93
41416,21,5226.68
41416,22,5401.55
41416,23,5117.2
41416,24,5643.18
41417,1,5655.64
41417,2,6095.41
41417,3,6174.94
41417,4,6193
41417,5,6244.4
41417,6,5841.2
41417,7,5929.75
41417,8,5365.69
41417,9,4750.74
41417,10,4226.16
41417,11,4178.51
41417,12,4709.15
41417,13,5017.02
41417,14,5124.17
41417,15,4820.38
41417,16,4590.88
41417,17,4125.66
41417,18,3382.36
41417,19,3134.7
41417,20,2720.77
41417,21,2629.75
41417,22,3062.17
41417,23,3325.73
41417,24,3542.55
41418,1,3700.29
41418,2,4178.14
41418,3,4353.02
41418,4,4694.9
41418,5,5124.83
41418,6,5508.34
41418,7,5546.87
41418,8,4807.58
41418,9,4470.87
41418,10,5418
41418,11,5937.41
41418,12,5829.84
41418,13,6039.39
41418,14,6390.23
41418,15,6479.57
41418,16,6602.62
41418,17,5904.07
41418,18,5428.66
41418,19,5082.6
41418,20,4884.67
41418,21,5438.76
41418,22,6179.71
41418,23,5892.68
41418,24,5868.84
41419,1,5579.04
41419,2,5353.1
41419,3,5545.67
41419,4,5324.6
41419,5,5254.08
41419,6,5478.83
41419,7,4955.76
41419,8,5341.35
41419,9,5762.98
41419,10,5845.93
41419,11,5805.4
41419,12,5718.35
41419,13,5401.73
41419,14,5410.21
41419,15,5850.67
41419,16,6124.65
41419,17,6336.94
41419,18,6481.33
41419,19,6716.01
41419,20,6711.66
41419,21,6676.99
41419,22,6526.58
41419,23,6391.65
41419,24,6577.22
41420,1,6472.47
41420,2,6698.88
41420,3,6672.78
41420,4,6641.38
41420,5,6282.6
41420,6,5725.57
41420,7,4955.73
41420,8,5584.46
41420,9,5139.53
41420,10,4985.79
41420,11,5476.38
41420,12,5143.09
41420,13,4618.42
41420,14,4651.03
41420,15,4419.18
41420,16,4724.53
41420,17,4958.28
41420,18,5464.13
41420,19,5726.09
41420,20,5452.35
41420,21,5493.57
41420,22,5864.98
41420,23,5898.92
41420,24,5517.68
41421,1,5412.24
41421,2,5107.83
41421,3,4778.58
41421,4,4450.14
41421,5,4238.57
41421,6,3685.42
41421,7,3343.78
41421,8,4641.63
41421,9,4718.14
41421,10,3249.93
41421,11,3475.4
41421,12,3854.76
41421,13,3762.4
41421,14,3365.62
41421,15,3170.15
41421,16,2834.09
41421,17,2430.67
41421,18,2350.74
41421,19,2392.04
41421,20,2584.41
41421,21,2710.51
41421,22,2545.89
41421,23,2713.52
41421,24,2871.98
41422,1,3055.25
41422,2,3262.15
41422,3,2751.21
41422,4,2200.7
41422,5,1982.91
41422,6,1736.75
41422,7,1642.96
41422,8,1433.48
41422,9,1367.84
41422,10,1073.74
41422,11,1052.8
41422,12,1017.83
41422,13,1092.69
41422,14,989.66
41422,15,1269.21
41422,16,1200.99
41422,17,1087.81
41422,18,935.73
41422,19,898.69
41422,20,897.82
41422,21,945.44
41422,22,1041.4
41422,23,1347.45
41422,24,1743.07
41423,1,2209.24
41423,2,2555.85
41423,3,2491.79
41423,4,2402.08
41423,5,2954.08
41423,6,3259.77
41423,7,3502.29
41423,8,3530.91
41423,9,3731.33
41423,10,3944.9
41423,11,4455.65
41423,12,4425.3
41423,13,4556.31
41423,14,4441.23
41423,15,4248.66
41423,16,4622.88
41423,17,4596.04
41423,18,4806.13
41423,19,5352.17
41423,20,5586.49
41423,21,5764.64
41423,22,6027.68
41423,23,6224.86
41423,24,6247.42
41424,1,6391.95
41424,2,6711.63
41424,3,6679.1
41424,4,6833.4
41424,5,6872.98
41424,6,7502.37
41424,7,7706.89
41424,8,7243.77
41424,9,7321.91
41424,10,7704.62
41424,11,7487.72
41424,12,7591.72
41424,13,7696.62
41424,14,7540
41424,15,7432.56
41424,16,7378.99
41424,17,7145.99
41424,18,6670.82
41424,19,6140.4
41424,20,5764.36
41424,21,6231.53
41424,22,7058.84
41424,23,6883.72
41424,24,6647.23
41425,1,6386.74
41425,2,6442.27
41425,3,6699.78
41425,4,7074.91
41425,5,7127.21
41425,6,6382.71
41425,7,6569.74
41425,8,6564.36
41425,9,6259.69
41425,10,6231.05
41425,11,7191.06
41425,12,7574.59
41425,13,7763.22
41425,14,7825.49
41425,15,8112.96
41425,16,8335.34
41425,17,8253.48
41425,18,8088.81
41425,19,7564.67
41425,20,6439.29
41425,21,6102.64
41425,22,6382.16
41425,23,5874.87
41425,24,5413.49
41426,1,5098.1
41426,2,5097.9
41426,3,3839.01
41426,4,3424.59
41426,5,3447.63
41426,6,3264.33
41426,7,3053.01
41426,8,2996.84
41426,9,3505.98
41426,10,4049.06
41426,11,4327.55
41426,12,4517.57
41426,13,4987.76
41426,14,5131.97
41426,15,5298
41426,16,5519.05
41426,17,5779.41
41426,18,6090.12
41426,19,6139.37
41426,20,6325.38
41426,21,6616.01
41426,22,6778.9
41426,23,6689.14
41426,24,6154.2
41427,1,5943.55
41427,2,5601
41427,3,4912.58
41427,4,4331.88
41427,5,4205.3
41427,6,3666.57
41427,7,3435.46
41427,8,3081.48
41427,9,3287.55
41427,10,3191.3
41427,11,2761.66
41427,12,2320.91
41427,13,1789.3
41427,14,1441.55
41427,15,1149.29
41427,16,941.5
41427,17,773.35
41427,18,618.72
41427,19,562.82
41427,20,544.52
41427,21,556.1
41427,22,660.76
41427,23,782.57
41427,24,914.86
41428,1,1014.17
41428,2,1081.46
41428,3,1202.33
41428,4,1463.53
41428,5,1607.16
41428,6,1924.91
41428,7,2038.86
41428,8,1667.11
41428,9,1326.8
41428,10,1563.79
41428,11,1979
41428,12,2743.51
41428,13,3087.87
41428,14,3665.33
41428,15,3780.36
41428,16,3762.84
41428,17,3669.49
41428,18,3863.07
41428,19,4177.34
41428,20,4821.13
41428,21,4643.2
41428,22,4716.63
41428,23,4736.41
41428,24,5209.24
41429,1,5025.28
41429,2,4830.26
41429,3,5196.69
41429,4,4771.32
41429,5,4401.35
41429,6,4425.09
41429,7,4578.02
41429,8,5315.69
41429,9,5281.55
41429,10,5805.06
41429,11,5812.15
41429,12,5190.53
41429,13,4203.13
41429,14,3555.06
41429,15,3175.48
41429,16,3030.78
41429,17,3467.82
41429,18,3404.97
41429,19,3121.03
41429,20,3057.89
41429,21,3217.99
41429,22,2759.5
41429,23,2652.26
41429,24,2537.64
41430,1,2357.21
41430,2,2118.85
41430,3,1877.12
41430,4,1781.14
41430,5,1675.69
41430,6,1743.93
41430,7,1879.31
41430,8,1811.76
41430,9,1994.94
41430,10,2062.29
41430,11,1691.2
41430,12,1347.1
41430,13,1284.71
41430,14,1213.08
41430,15,1258.29
41430,16,1308.82
41430,17,1462.75
41430,18,1630.21
41430,19,1694.59
41430,20,1738.45
41430,21,1617.27
41430,22,1482.68
41430,23,1485.37
41430,24,1308.45
41431,1,1166.56
41431,2,1056.63
41431,3,1145.69
41431,4,1210.16
41431,5,1240.66
41431,6,1255.2
41431,7,1219.23
41431,8,1114.25
41431,9,969.24
41431,10,898.51
41431,11,1047.54
41431,12,1280.95
41431,13,1345.09
41431,14,1600.57
41431,15,1617.68
41431,16,1551.84
41431,17,1487.29
41431,18,1457.88
41431,19,1691.89
41431,20,1926.46
41431,21,1732.12
41431,22,1583.14
41431,23,1478.67
41431,24,1166.95
41432,1,985.68
41432,2,919.92
41432,3,819.11
41432,4,715.87
41432,5,787.8
41432,6,784.3
41432,7,676.06
41432,8,557.85
41432,9,455.2
41432,10,439.7
41432,11,567.32
41432,12,558.9
41432,13,477.11
41432,14,431.28
41432,15,419.41
41432,16,510.52
41432,17,474.74
41432,18,480.35
41432,19,552.73
41432,20,648.06
41432,21,766.78
41432,22,985.68
41432,23,1543.21
41432,24,1870.91
41433,1,2099.6
41433,2,2457.09
41433,3,2747.57
41433,4,2944.82
41433,5,3154.32
41433,6,3365.06
41433,7,3492.74
41433,8,3023.08
41433,9,2622.79
41433,10,2747.46
41433,11,3229.86
41433,12,3517.4
41433,13,3799.69
41433,14,4011.66
41433,15,4255.69
41433,16,4604.25
41433,17,4853.81
41433,18,5119.31
41433,19,5283.22
41433,20,5676.48
41433,21,6060.87
41433,22,6203
41433,23,6611.87
41433,24,5905.84
41434,1,5867.52
41434,2,5849.34
41434,3,5728.96
41434,4,5122.47
41434,5,5092.02
41434,6,4584.94
41434,7,4344.49
41434,8,4142.62
41434,9,3757.6
41434,10,3526.17
41434,11,3502.03
41434,12,3545.72
41434,13,3527.78
41434,14,3771.72
41434,15,3709.84
41434,16,3909.14
41434,17,3699.86
41434,18,3481.35
41434,19,3297.18
41434,20,3078.42
41434,21,2784.07
41434,22,2674.04
41434,23,2599.1
41434,24,2418.81
41435,1,2119.45
41435,2,1833.01
41435,3,1395.95
41435,4,964.83
41435,5,647.36
41435,6,479.34
41435,7,613.61
41435,8,572.43
41435,9,539.22
41435,10,495.82
41435,11,496.92
41435,12,461.12
41435,13,344.45
41435,14,409.82
41435,15,501.78
41435,16,621.45
41435,17,631.78
41435,18,781.25
41435,19,974.2
41435,20,964.95
41435,21,962.83
41435,22,889.48
41435,23,1193.86
41435,24,1813.59
41436,1,2482.06
41436,2,3039.59
41436,3,3411.55
41436,4,3163.43
41436,5,2929.12
41436,6,2309.45
41436,7,1541.97
41436,8,858.98
41436,9,648.72
41436,10,948.33
41436,11,1104
41436,12,801.33
41436,13,1082.61
41436,14,1616.05
41436,15,1590.85
41436,16,1865.46
41436,17,2304.45
41436,18,2450.34
41436,19,2467.98
41436,20,2317.78
41436,21,2645.37
41436,22,3447.27
41436,23,3519.32
41436,24,3550.9
41437,1,4258.77
41437,2,4457.55
41437,3,4154.87
41437,4,3865.81
41437,5,3602.88
41437,6,3718.68
41437,7,4237.26
41437,8,3890.8
41437,9,2746.36
41437,10,2925.17
41437,11,2690.09
41437,12,1985.49
41437,13,1735.77
41437,14,2622.47
41437,15,3485.06
41437,16,4733.34
41437,17,5724.69
41437,18,6398.44
41437,19,6777.66
41437,20,6707.04
41437,21,6428.19
41437,22,6350.02
41437,23,6777.82
41437,24,6543.64
41438,1,6168.62
41438,2,5718.92
41438,3,5343.32
41438,4,4899.21
41438,5,4792.28
41438,6,4583.34
41438,7,4146.56
41438,8,2607.05
41438,9,1804.21
41438,10,1313.6
41438,11,1300.87
41438,12,1571.88
41438,13,1587.03
41438,14,1457.96
41438,15,1407.19
41438,16,1332.13
41438,17,1184.24
41438,18,1116.6
41438,19,1133.02
41438,20,1284.27
41438,21,1919.95
41438,22,2333.47
41438,23,2646.26
41438,24,2772.39
41439,1,2860.14
41439,2,3024.05
41439,3,3130.28
41439,4,3392.3
41439,5,3960.21
41439,6,4613.99
41439,7,5429.67
41439,8,5714.13
41439,9,5151.75
41439,10,4974.05
41439,11,5897.11
41439,12,7029.05
41439,13,6848.31
41439,14,6724.48
41439,15,6475.32
41439,16,5961.31
41439,17,6137.02
41439,18,6190.99
41439,19,5715.6
41439,20,5031.79
41439,21,4319.25
41439,22,3731.96
41439,23,3390.77
41439,24,3944.26
41440,1,4126.17
41440,2,3811.02
41440,3,3549.36
41440,4,3600.06
41440,5,3240.99
41440,6,2842.08
41440,7,2881.57
41440,8,2710.75
41440,9,2763.08
41440,10,2745.26
41440,11,2397.79
41440,12,2694.58
41440,13,3066.31
41440,14,3014.7
41440,15,2740.82
41440,16,2750.24
41440,17,2221.34
41440,18,1875.19
41440,19,1851.31
41440,20,1642.03
41440,21,1777.62
41440,22,1985.95
41440,23,1952.11
41440,24,1943.41
41441,1,1853.66
41441,2,1757.14
41441,3,1791.27
41441,4,1962.56
41441,5,1946.05
41441,6,1809.19
41441,7,1574.78
41441,8,1362.97
41441,9,1036.75
41441,10,1225.09
41441,11,1525.91
41441,12,1768.55
41441,13,1963.21
41441,14,2182.02
41441,15,2537.77
41441,16,2712.75
41441,17,3083
41441,18,2906.12
41441,19,2394.32
41441,20,1797.94
41441,21,1812.1
41441,22,1808.3
41441,23,2077.32
41441,24,2548.86
41442,1,2611.86
41442,2,2741.19
41442,3,3102.3
41442,4,3240.84
41442,5,2848.17
41442,6,1992.55
41442,7,1554.57
41442,8,910.48
41442,9,499.55
41442,10,703.94
41442,11,999.1
41442,12,1209.97
41442,13,1559.38
41442,14,2250.48
41442,15,3054.37
41442,16,3318.17
41442,17,3661.87
41442,18,3782.43
41442,19,3454.4
41442,20,2963.71
41442,21,2217.91
41442,22,2102.71
41442,23,2204.54
41442,24,2307.3
41443,1,2074.84
41443,2,1895.13
41443,3,1576.14
41443,4,1556.5
41443,5,1620.35
41443,6,1616.78
41443,7,1625.61
41443,8,1166.8
41443,9,1034.1
41443,10,1136.06
41443,11,1056.44
41443,12,994.28
41443,13,975.5
41443,14,918.28
41443,15,830.29
41443,16,796.16
41443,17,858.82
41443,18,875.67
41443,19,930.37
41443,20,884.77
41443,21,1092.08
41443,22,1541.93
41443,23,2024.94
41443,24,2408.17
41444,1,2542.31
41444,2,2747.54
41444,3,2972.27
41444,4,3201.77
41444,5,3138.57
41444,6,3085.23
41444,7,2979.58
41444,8,2311.71
41444,9,1818.57
41444,10,1674.34
41444,11,1928.96
41444,12,2228.94
41444,13,2336.64
41444,14,2515.13
41444,15,2740.33
41444,16,3151.77
41444,17,3461.12
41444,18,3720.39
41444,19,3941.23
41444,20,3956.62
41444,21,3756.59
41444,22,4303.58
41444,23,5122.07
41444,24,5811.78
41445,1,6209.84
41445,2,6559.09
41445,3,6522.87
41445,4,6143.71
41445,5,5817.35
41445,6,5917.41
41445,7,5713.91
41445,8,4964.56
41445,9,4638.76
41445,10,5107.79
41445,11,5787.51
41445,12,6070.47
41445,13,6303.41
41445,14,6634.45
41445,15,6850.31
41445,16,7226.61
41445,17,7265.67
41445,18,7001.49
41445,19,6924.21
41445,20,6620.16
41445,21,6318.46
41445,22,6159.27
41445,23,6613.41
41445,24,7135.1
41446,1,7757.5
41446,2,7746.95
41446,3,7510.91
41446,4,7068.36
41446,5,6005.28
41446,6,5066.73
41446,7,4644.6
41446,8,3506.26
41446,9,4061.31
41446,10,4596.39
41446,11,4704.61
41446,12,5516.36
41446,13,5636.89
41446,14,5802.26
41446,15,6076.47
41446,16,6857.99
41446,17,5857.88
41446,18,5571.57
41446,19,4909.11
41446,20,4437.91
41446,21,4440.89
41446,22,4673.13
41446,23,5037.43
41446,24,5462.58
41447,1,5595.97
41447,2,5001.8
41447,3,4913.8
41447,4,4204.53
41447,5,3884.97
41447,6,4435.31
41447,7,3720.25
41447,8,2684.63
41447,9,2830.99
41447,10,2850.56
41447,11,3124.74
41447,12,3685.26
41447,13,4105.06
41447,14,3779.43
41447,15,3461.36
41447,16,2936.44
41447,17,2348.69
41447,18,2030.16
41447,19,1999.24
41447,20,2258.66
41447,21,3002.69
41447,22,3419.36
41447,23,3761.57
41447,24,4233.79
41448,1,4492.54
41448,2,4537.68
41448,3,4775.69
41448,4,4727.22
41448,5,5092.26
41448,6,4713.87
41448,7,4540.23
41448,8,4185.2
41448,9,3859.45
41448,10,4666.8
41448,11,5266.26
41448,12,5269.3
41448,13,4964.19
41448,14,5007.66
41448,15,4763.39
41448,16,4316.65
41448,17,3757.4
41448,18,3112.47
41448,19,2490.76
41448,20,1850.19
41448,21,1537.83
41448,22,1697.53
41448,23,1902.89
41448,24,2083.71
41449,1,2450.39
41449,2,2731.7
41449,3,2580.93
41449,4,2368.44
41449,5,2317.38
41449,6,2522.64
41449,7,2271.69
41449,8,2125.95
41449,9,2236.14
41449,10,2460.7
41449,11,2996.01
41449,12,2894.06
41449,13,4019.25
41449,14,3972.6
41449,15,3632.08
41449,16,3929.66
41449,17,3633.49
41449,18,3300.05
41449,19,2480.12
41449,20,2233.48
41449,21,2368.44
41449,22,2638.88
41449,23,3026.12
41449,24,3578.62
41450,1,3548.95
41450,2,3264.34
41450,3,3034.08
41450,4,2938.15
41450,5,3185.36
41450,6,3311.13
41450,7,3153.02
41450,8,2794.57
41450,9,2388.64
41450,10,2488.18
41450,11,2531.38
41450,12,2376.12
41450,13,2389.17
41450,14,2524.48
41450,15,2773.15
41450,16,2843.08
41450,17,2713.52
41450,18,2425.48
41450,19,2180.17
41450,20,1958.26
41450,21,1841.79
41450,22,2648.78
